video,file,label,original,frame,fold
bnjcdrfuov,160_0.png,1,ellavthztb,160,0
brwrlczjvi,270_1.png,0,brwrlczjvi,270,0
btmsngnqhv,10_0.png,1,crezycjqyk,10,0
ehfiekigla,230_0.png,1,avmjormvsx,230,0
cprhtltsjp,240_0.png,0,cprhtltsjp,240,0
edyncaijwx,110_0.png,0,edyncaijwx,110,0
drtbksnpol,0_0.png,1,dzyuwjkjui,0,0
apatcsqejh,140_0.png,1,edyncaijwx,140,0
btjlfpzbdu,270_0.png,1,drcyabprvt,270,0
ahbweevwpv,140_0.png,1,dkuayagnmc,140,0
ajwpjhrbcv,140_0.png,1,bzythlfnhq,140,0
ehfiekigla,140_0.png,1,avmjormvsx,140,0
czfunozvwp,170_1.png,1,caifxvsozs,170,0
dakiztgtnw,290_0.png,0,dakiztgtnw,290,0
avmjormvsx,260_0.png,0,avmjormvsx,260,0
edyncaijwx,90_1.png,0,edyncaijwx,90,0
ajwpjhrbcv,220_0.png,1,bzythlfnhq,220,0
cdphtzqrvp,50_0.png,1,ehtdtkmmli,50,0
ellavthztb,150_0.png,0,ellavthztb,150,0
bsqgziaylx,280_1.png,1,brwrlczjvi,280,0
apatcsqejh,80_1.png,1,edyncaijwx,80,0
dtocdfbwca,10_0.png,1,dakiztgtnw,10,0
caifxvsozs,0_0.png,0,caifxvsozs,0,0
dfbpceeaox,190_0.png,1,bffwsjxghk,190,0
cpjxareypw,230_0.png,0,cpjxareypw,230,0
ekcrtigpab,60_0.png,0,ekcrtigpab,60,0
dsdoseflas,160_0.png,1,dzyuwjkjui,160,0
eqvuznuwsa,10_0.png,1,cmbzllswnl,10,0
eepezmygaq,10_0.png,1,abarnvbtwb,10,0
etohcvnzbj,90_0.png,1,bdnaqemxmr,90,0
dhkwmjxwrn,20_0.png,1,ehccixxzoe,20,0
bdnaqemxmr,220_0.png,0,bdnaqemxmr,220,0
duycddgtrl,160_0.png,0,duycddgtrl,160,0
acqfdwsrhi,150_0.png,1,ccfoszqabv,150,0
dakiztgtnw,150_0.png,0,dakiztgtnw,150,0
cprhtltsjp,140_0.png,0,cprhtltsjp,140,0
ajwpjhrbcv,50_0.png,1,bzythlfnhq,50,0
chtapglbcj,30_0.png,0,chtapglbcj,30,0
awnwkrqibf,140_0.png,1,cprhtltsjp,140,0
brwrlczjvi,0_1.png,0,brwrlczjvi,0,0
ebchwmwayp,180_0.png,1,ehccixxzoe,180,0
dhevettufk,100_0.png,1,cppdvdejkc,100,0
aytzyidmgs,180_0.png,0,aytzyidmgs,180,0
dhevettufk,160_0.png,1,cppdvdejkc,160,0
eqvuznuwsa,220_0.png,1,cmbzllswnl,220,0
blzydqdfem,50_0.png,1,dbtbbhakdv,50,0
bulkxhhknf,100_0.png,0,bulkxhhknf,100,0
ehdkmxgtxh,220_0.png,1,bejhvclboh,220,0
dkuayagnmc,250_0.png,0,dkuayagnmc,250,0
bwipwzzxxu,50_0.png,0,bwipwzzxxu,50,0
efwfxwwlbw,30_0.png,0,efwfxwwlbw,30,0
emaalmsonj,240_0.png,1,dzyuwjkjui,240,0
eckvhdusax,30_0.png,0,eckvhdusax,30,0
ehccixxzoe,50_1.png,0,ehccixxzoe,50,0
ebchwmwayp,150_0.png,1,ehccixxzoe,150,0
caifxvsozs,290_0.png,0,caifxvsozs,290,0
bsqgziaylx,160_1.png,1,brwrlczjvi,160,0
alaijyygdv,180_0.png,1,cppdvdejkc,180,0
emaalmsonj,50_0.png,1,dzyuwjkjui,50,0
btmsngnqhv,160_0.png,1,crezycjqyk,160,0
djxdyjopjd,40_0.png,0,djxdyjopjd,40,0
dsdoseflas,40_0.png,1,dzyuwjkjui,40,0
dbzpcjntve,100_0.png,1,ellavthztb,100,0
apatcsqejh,260_1.png,1,edyncaijwx,260,0
afoovlsmtx,290_0.png,0,afoovlsmtx,290,0
bnjcdrfuov,30_0.png,1,ellavthztb,30,0
ehdkmxgtxh,80_0.png,1,bejhvclboh,80,0
bulkxhhknf,150_0.png,0,bulkxhhknf,150,0
ehdkmxgtxh,170_0.png,1,bejhvclboh,170,0
ehtdtkmmli,90_0.png,0,ehtdtkmmli,90,0
efwfxwwlbw,80_0.png,0,efwfxwwlbw,80,0
eepezmygaq,110_0.png,1,abarnvbtwb,110,0
bourlmzsio,170_0.png,1,bxzakyopjf,170,0
bgwmmujlmc,110_0.png,0,bgwmmujlmc,110,0
czfunozvwp,270_1.png,1,caifxvsozs,270,0
emfbhytfhc,160_0.png,1,cprhtltsjp,160,0
bnjcdrfuov,90_0.png,1,ellavthztb,90,0
bzythlfnhq,130_0.png,0,bzythlfnhq,130,0
etohcvnzbj,170_0.png,1,bdnaqemxmr,170,0
bxzakyopjf,40_0.png,0,bxzakyopjf,40,0
acqfdwsrhi,120_0.png,1,ccfoszqabv,120,0
dtocdfbwca,160_0.png,1,dakiztgtnw,160,0
dakiztgtnw,70_0.png,0,dakiztgtnw,70,0
cknyxaqouy,250_0.png,1,bwipwzzxxu,250,0
cmbzllswnl,200_0.png,0,cmbzllswnl,200,0
eckvhdusax,70_0.png,0,eckvhdusax,70,0
ahbweevwpv,220_0.png,1,dkuayagnmc,220,0
ekhacizpah,210_0.png,1,egghxjjmfg,210,0
cksanfsjhc,130_0.png,1,atkdltyyen,130,0
avnqydkqjj,60_0.png,1,efwfxwwlbw,60,0
brwrlczjvi,240_1.png,0,brwrlczjvi,240,0
bqqpbzjgup,200_0.png,1,djxdyjopjd,200,0
bzythlfnhq,270_0.png,0,bzythlfnhq,270,0
bffwsjxghk,180_0.png,0,bffwsjxghk,180,0
brwrlczjvi,50_0.png,0,brwrlczjvi,50,0
abarnvbtwb,270_0.png,0,abarnvbtwb,270,0
dkuayagnmc,130_0.png,0,dkuayagnmc,130,0
coadfnerlk,10_0.png,1,bwipwzzxxu,10,0
dhkwmjxwrn,120_0.png,1,ehccixxzoe,120,0
emaalmsonj,170_0.png,1,dzyuwjkjui,170,0
dbnygxtwek,290_0.png,0,dbnygxtwek,290,0
agqphdxmwt,40_0.png,1,aytzyidmgs,40,0
drcyabprvt,130_0.png,0,drcyabprvt,130,0
aorjvbyxhw,160_0.png,1,bulkxhhknf,160,0
dfbpceeaox,210_0.png,1,bffwsjxghk,210,0
afoovlsmtx,150_0.png,0,afoovlsmtx,150,0
ekhacizpah,150_0.png,1,egghxjjmfg,150,0
cyxlcuyznd,150_0.png,0,cyxlcuyznd,150,0
eepezmygaq,50_0.png,1,abarnvbtwb,50,0
bwipwzzxxu,120_0.png,0,bwipwzzxxu,120,0
agqphdxmwt,80_0.png,1,aytzyidmgs,80,0
caifxvsozs,20_0.png,0,caifxvsozs,20,0
brwrlczjvi,140_1.png,0,brwrlczjvi,140,0
dhevettufk,260_0.png,1,cppdvdejkc,260,0
azsmewqghg,90_0.png,1,djxdyjopjd,90,0
avmjormvsx,190_0.png,0,avmjormvsx,190,0
bsqgziaylx,230_0.png,1,brwrlczjvi,230,0
azsmewqghg,60_0.png,1,djxdyjopjd,60,0
dkuayagnmc,30_0.png,0,dkuayagnmc,30,0
egghxjjmfg,160_0.png,0,egghxjjmfg,160,0
czfunozvwp,200_0.png,1,caifxvsozs,200,0
ajwpjhrbcv,170_0.png,1,bzythlfnhq,170,0
adylbeequz,180_0.png,1,dlpoieqvfb,180,0
dbzpcjntve,30_0.png,1,ellavthztb,30,0
azsmewqghg,120_0.png,1,djxdyjopjd,120,0
cksanfsjhc,290_0.png,1,atkdltyyen,290,0
dbzpcjntve,150_0.png,1,ellavthztb,150,0
bgwmmujlmc,100_0.png,0,bgwmmujlmc,100,0
ebchwmwayp,290_1.png,1,ehccixxzoe,290,0
crezycjqyk,140_0.png,0,crezycjqyk,140,0
emfbhytfhc,40_0.png,1,cprhtltsjp,40,0
dbnygxtwek,20_0.png,0,dbnygxtwek,20,0
djxdyjopjd,230_0.png,0,djxdyjopjd,230,0
atkdltyyen,210_0.png,0,atkdltyyen,210,0
dtocdfbwca,280_0.png,1,dakiztgtnw,280,0
btmsngnqhv,30_0.png,1,crezycjqyk,30,0
chtapglbcj,150_0.png,0,chtapglbcj,150,0
bwipwzzxxu,230_0.png,0,bwipwzzxxu,230,0
edyncaijwx,180_1.png,0,edyncaijwx,180,0
czfunozvwp,220_0.png,1,caifxvsozs,220,0
adylbeequz,20_0.png,1,dlpoieqvfb,20,0
ekhacizpah,130_0.png,1,egghxjjmfg,130,0
bsqgziaylx,10_0.png,1,brwrlczjvi,10,0
czfunozvwp,20_1.png,1,caifxvsozs,20,0
dbzpcjntve,250_0.png,1,ellavthztb,250,0
dzvyfiarrq,140_0.png,1,bgwmmujlmc,140,0
alaijyygdv,190_0.png,1,cppdvdejkc,190,0
cksanfsjhc,190_0.png,1,atkdltyyen,190,0
cknyxaqouy,110_0.png,1,bwipwzzxxu,110,0
edyncaijwx,190_0.png,0,edyncaijwx,190,0
czfunozvwp,260_1.png,1,caifxvsozs,260,0
cdphtzqrvp,70_0.png,1,ehtdtkmmli,70,0
bulkxhhknf,0_0.png,0,bulkxhhknf,0,0
etohcvnzbj,120_0.png,1,bdnaqemxmr,120,0
eqvuznuwsa,140_0.png,1,cmbzllswnl,140,0
alaijyygdv,70_0.png,1,cppdvdejkc,70,0
bnjcdrfuov,270_0.png,1,ellavthztb,270,0
cxrfacemmq,290_0.png,1,dlpoieqvfb,290,0
dlpoieqvfb,40_0.png,0,dlpoieqvfb,40,0
apatcsqejh,70_0.png,1,edyncaijwx,70,0
aytzyidmgs,60_0.png,0,aytzyidmgs,60,0
bffwsjxghk,10_0.png,0,bffwsjxghk,10,0
apatcsqejh,160_1.png,1,edyncaijwx,160,0
dbtbbhakdv,220_0.png,0,dbtbbhakdv,220,0
brwrlczjvi,170_1.png,0,brwrlczjvi,170,0
bffwsjxghk,70_0.png,0,bffwsjxghk,70,0
ellavthztb,290_0.png,0,ellavthztb,290,0
bsqgziaylx,30_1.png,1,brwrlczjvi,30,0
dbtbbhakdv,100_0.png,0,dbtbbhakdv,100,0
atkdltyyen,200_0.png,0,atkdltyyen,200,0
asmpfjfzif,20_0.png,1,dzyuwjkjui,20,0
cksanfsjhc,90_0.png,1,atkdltyyen,90,0
bnjcdrfuov,260_0.png,1,ellavthztb,260,0
eepezmygaq,40_0.png,1,abarnvbtwb,40,0
crezycjqyk,290_0.png,0,crezycjqyk,290,0
czfunozvwp,150_0.png,1,caifxvsozs,150,0
dzvyfiarrq,0_0.png,1,bgwmmujlmc,0,0
dlpoieqvfb,260_0.png,0,dlpoieqvfb,260,0
dgxrqjdomn,250_0.png,1,duycddgtrl,250,0
eqjscdagiv,290_0.png,1,dbnygxtwek,290,0
acqfdwsrhi,0_0.png,1,ccfoszqabv,0,0
ekcrtigpab,130_0.png,0,ekcrtigpab,130,0
avnqydkqjj,120_0.png,1,efwfxwwlbw,120,0
cdphtzqrvp,80_0.png,1,ehtdtkmmli,80,0
cmbzllswnl,0_0.png,0,cmbzllswnl,0,0
abarnvbtwb,0_0.png,0,abarnvbtwb,0,0
eckvhdusax,10_0.png,0,eckvhdusax,10,0
emaalmsonj,90_0.png,1,dzyuwjkjui,90,0
bzythlfnhq,100_0.png,0,bzythlfnhq,100,0
adylbeequz,70_0.png,1,dlpoieqvfb,70,0
btohlidmru,190_0.png,1,cyxlcuyznd,190,0
cpjxareypw,180_0.png,0,cpjxareypw,180,0
eepezmygaq,150_0.png,1,abarnvbtwb,150,0
dbnygxtwek,210_0.png,0,dbnygxtwek,210,0
bnjcdrfuov,200_0.png,1,ellavthztb,200,0
drtbksnpol,260_0.png,1,dzyuwjkjui,260,0
btohlidmru,290_0.png,1,cyxlcuyznd,290,0
bnjcdrfuov,230_0.png,1,ellavthztb,230,0
bdnaqemxmr,290_0.png,0,bdnaqemxmr,290,0
dhevettufk,130_0.png,1,cppdvdejkc,130,0
caifxvsozs,40_0.png,0,caifxvsozs,40,0
bgwmmujlmc,120_0.png,0,bgwmmujlmc,120,0
ehtdtkmmli,50_0.png,0,ehtdtkmmli,50,0
bgwmmujlmc,210_0.png,0,bgwmmujlmc,210,0
ehfiekigla,180_0.png,1,avmjormvsx,180,0
edyncaijwx,270_0.png,0,edyncaijwx,270,0
bxzakyopjf,290_0.png,0,bxzakyopjf,290,0
caifxvsozs,120_0.png,0,caifxvsozs,120,0
avnqydkqjj,140_0.png,1,efwfxwwlbw,140,0
etohcvnzbj,230_0.png,1,bdnaqemxmr,230,0
aorjvbyxhw,110_0.png,1,bulkxhhknf,110,0
cknyxaqouy,0_0.png,1,bwipwzzxxu,0,0
afoovlsmtx,30_0.png,0,afoovlsmtx,30,0
bvzjkezkms,50_0.png,1,ekcrtigpab,50,0
eqvuznuwsa,260_0.png,1,cmbzllswnl,260,0
dbtbbhakdv,150_0.png,0,dbtbbhakdv,150,0
azsmewqghg,160_0.png,1,djxdyjopjd,160,0
dakiztgtnw,250_0.png,0,dakiztgtnw,250,0
bulkxhhknf,70_0.png,0,bulkxhhknf,70,0
apatcsqejh,200_0.png,1,edyncaijwx,200,0
